"Rest ID","Venue","Region","Suburb","Postcode","Start Balance","Change","Current (11/04/26)","Portfolio Start Date","AM Name"
"40212EF3-C6B1-4EB4-88BE-FC7B628A3758","Lucky Egg Fried Chicken","Brisbane","Brisbane City","4006","352.5","0.00","352.5","1/04/26","Matthew Behan"
"86BCCA95-BECE-46EF-BED4-E2236536C6D6","The Magpie - Enmore","Sydney","Inner West","2042","341.875","0.00","341.875","1/04/26","Elliot Rayment"
"E2E6746E-B876-48E1-A7FC-9DB407B0DCEC","857 Dumplings Plus","Perth","East Victoria Park","6101","336.25","0.00","336.25","1/04/26","Libby Egan"
"1EE0F89E-45C0-4958-8698-A553B52D1290","Juicy Bao Bao - Victoria Park","Perth","East Victoria Park","6101","332.5","0.00","332.5","1/04/26","Libby Egan"
"93E5D161-90CE-4558-A938-DB4B796E4F62","Juicy Bao Bao - Northbridge","Perth","Perth City","6000","332.5","0.00","332.5","1/04/26","Libby Egan"
"207972DF-DB69-4225-B016-43364D6A690C","Gino's Kitchen & Cocktails","Sydney","Darlinghurst","2010","332","0.00","332","1/04/26","Jordan Wellard"
"169EC328-4C67-4684-9ED8-4E441EFB1066","David Jones - Wok Bar","Sydney","Sydney City","2000","330","0.00","330","1/04/26","Elliot Rayment"
"54D73570-7C6A-4B6D-B44E-058903C31298","Infuse Asian Fusion - Greensborough","Melbourne","Greensborough","3088","330","0.00","330","1/04/26","Cameron Landis"
"866CBA7D-6337-4277-A680-A8F3A6C663AC","Tokyo Yokocho RMIT","Melbourne","Melbourne City","3000","318.75","0.00","318.75","1/04/26","Jay Franklin"
"88ECBE46-14BF-49AD-8BBB-D7B821950085","Ember & Ash","Brisbane","Brisbane City","4006","0","316.25","316.25","NA","Matthew Behan"
"0C9F986F-3B83-478A-9542-28DB4BD191C3","Solander Dining and Bar","Sydney","Sydney City","2000","315","0.00","315","1/04/26","Elliot Rayment"
"A196B73E-31E7-487D-87B6-0A5CCA75D33A","Roll'd Melbourne Central Upstairs","Melbourne","Melbourne City","3000","312.5","0.00","312.5","1/04/26","Tania Marinopoulos"
"8ACE8C71-F59D-42B6-BE24-1F8B3CAAD2D4","Huqqa Lounge Restaurant & Cafe","Sydney","Liverpool","2170","310","0.00","310","1/04/26","Sam Pundol"
"BB3905C8-BEB8-4FD9-BA1D-01CE19725161","La Terrazza","Sydney","Sydney City","2008","171.25","138.75","310","1/04/26","Elliot Rayment"
"9E801D96-9DDD-41FA-B8A7-222C65D182DC","Anaya - Perth","Perth","Perth City","6000","75","234.50","309.5","1/04/26","Libby Egan"
"3197604A-76E8-4FCE-8868-94C60BB8B4E5","The Eate Restaurant","Sydney","Inner West","2203","308.25","0.00","308.25","1/04/26","Sam Pundol"
"DA830464-BF4E-45DE-9390-FA96C0225EA1","Criniti's - Wetherill Park","Sydney","Leightonfield","2164","304.688","0.00","304.688","1/04/26","Tom Mcgay"
"36F45301-9084-40A9-9869-C652F2965478","Criniti's - Brighton-Le-Sands","Sydney","Rockdale","2216","304.688","0.00","304.688","1/04/26","Tom Mcgay"
"142C6498-F4C0-4167-B9F8-59B970620D0C","Old Mr Rabbit","Brisbane","South Brisbane","4171","201.5","102.50","304","1/04/26","Matthew Behan"
"AC623A6D-76BC-436A-9E63-A8853182FE3E","Streetcorner Jimmy","Brisbane","Brisbane City","4005","201.5","102.50","304","1/04/26","Matthew Behan"
"BF6D7E7D-FA6F-4FE9-BBB7-9CD7919AB099","Barton Fink","Melbourne","Brunswick","3071","299.5","0.00","299.5","1/04/26","Cameron Landis"
"96F50B4D-D487-4786-B5EE-0CB08856CEDF","GR8 Spot Cafe","Sydney","Eastern Beaches","2031","297.5","0.00","297.5","1/04/26","Sam Pundol"
"19498D83-BCC7-4848-AABB-4DF35331638F","Juicy Bao Bao - Southlands","Perth","Cannington","6155","296.875","0.00","296.875","1/04/26","Libby Egan"
"F36896C3-1492-44F8-ACBD-5A1FD793D0AA","Ballsy Tea","Sydney","North Sydney","2060","296.25","0.00","296.25","1/04/26","Jasmine Jung"
"B8492B46-A5F9-44DF-AE16-65AE327B2933"," ShiWei - Churchlands","Perth","Scarborough","6018","292.5","0.00","292.5","1/04/26","Jai Richards"
"6DB13778-5631-4B98-B546-C8635CDD1BB2","Lay Low Bar - Seddon","Melbourne","Yarraville","3011","287.5","0.00","287.5","1/04/26","Tom Mcgay"
"A6746861-BC9A-489E-84F2-A1898400B1BA","Juice Runna","Melbourne","Greensborough","3087","286.25","0.00","286.25","24/04/26","Tom Mcgay"
"BEB8FB97-36E9-464F-8612-A1E41399F1B0","Warehouse 25","Brisbane","Brisbane City","4064","285","0.00","285","1/04/26","Matthew Behan"
"C568A17D-757A-47DA-931E-69BB5F6293DB","Il Locale Pizzeria - Currambine","Perth","Joondalup","6028","283.75","0.00","283.75","1/04/26","Libby Egan"
"44DDAAC5-2E67-44E8-9D60-DDA641D79956","Il Locale Pizzeria - Kalamunda","Perth","Outer East","6076","283.75","0.00","283.75","1/04/26","Libby Egan"
"B78BD514-BB8A-4F21-A13D-9412582AE60D","Il Locale Pizzeria - Scarborough","Perth","Scarborough","6019","283.75","0.00","283.75","1/04/26","Libby Egan"
"9FACBEFE-1D15-4F77-A331-B9295D3C94BD","Olio - Kensington Street","Sydney","Sydney City","2008","211.562","71.25","282.812","1/04/26","Elliot Rayment"
"AB791E2E-F702-4044-8685-2D1370E67D19","Sassy Cocktail Bar","Perth","Perth City","6000","281.25","0.00","281.25","1/04/26","Jai Richards"
"322E1636-630E-4670-BA2D-C4579C09688F","The Brightside - Brisbane ","Brisbane","Brisbane City","4006","275","0.00","275","1/04/26","Jessie Helyar"
"D4077AD8-855A-40B1-9E68-88B5AA49079C","Pizza Miltonio Milton","Brisbane","Brisbane City","4064","135","139.38","274.375","1/04/26","Matthew Behan"
"34C1D892-F46B-4262-AF97-CBCDE8B4DB06","Fuel Mediterranean Tapas Bar - Narrabeen","Sydney","Avalon","2101","274","0.00","274","1/04/26","Jasmine Jung"
"36158048-7A01-4E2B-811A-267272133FA3","Lane's Edge Wine Bar","Melbourne","Melbourne City","3000","273.75","0.00","273.75","1/04/26","Orel Cohen Berenson"
"ED45D01D-B6E5-419A-97E5-29AEA35C04E7","Zambrero - Fortitude Valley","Brisbane","Brisbane City","4006","270.5","0.00","270.5","1/04/26","Matthew Behan"
"B51C0B55-DC49-4A32-BA23-02BE3C24EF04","Brasserie@156","Sydney","Gladesville","2111","270","0.00","270","1/04/26","Nader Masrour"
"A12D8E89-D6E8-41AB-8803-AE47BBCD0000","Bar Blanco","Melbourne","South Melbourne","3181","268.75","0.00","268.75","1/04/26","Tania Marinopoulos"
"97FA3814-359B-44B9-98C3-B901C63948AB","Earl's Juke Joint","Sydney","Inner West","2042","268.438","0.00","268.438","1/04/26","Sam Pundol"
"E4E58B56-947F-4FC9-9564-E54D8B193A63","Taj Kebabs and Burgers","Brisbane","Brisbane City","4000","268","0.00","268","1/04/26","Matthew Behan"
"33C6F4E4-52D4-4517-BB54-90C479AD4769","Sahib E Swad - Truganina","Melbourne","North West","3029","133.75","133.75","267.5","1/04/26","Aaron Pantazis"
"6AE576BC-26FD-4366-964F-39B51A66372F","Little Bao","Perth","Cannington","6107","240.375","26.25","266.625","1/04/26","Libby Egan"
"9D2D6B88-6732-4F82-81A4-5F3062BC5C84","Baybeach Italian Restaurant & Bar Lounge","Melbourne","South Melbourne","3182","265.75","0.00","265.75","1/04/26","Tania Marinopoulos"
"59CA634D-5553-4AAE-A9B4-CFE059F5337E","Aji Spice House","Brisbane","Brisbane City","4006","265.5","0.00","265.5","1/04/26","Matthew Behan"
"75516CAA-3C13-401E-9FE2-95F6DEBC8B6F","5 Boroughs - Everton Park","Brisbane","Outer Brisbane","4053","263.875","0.00","263.875","1/04/26","Mark Savaille"
"7527A6BF-95C4-4A8A-A1D8-68B0EB651D84","Ethiopian Village","Brisbane","South Brisbane","4105","263.125","0.00","263.125","1/04/26","Matthew Behan"
"2948EEE8-33CB-4489-83F4-7EB176A0C5EC","Hua Dining","Brisbane","Brisbane City","4000","262.5","0.00","262.5","1/04/26","Matthew Behan"
"3E237D0A-3706-47E6-9EA2-8ECBFC8D90A3","Cafe 245 - Geelong","Melbourne","Geelong","3220","262.5","0.00","262.5","1/04/26","Jay Franklin"
"6B555D31-AB5B-4A43-AEFF-C64AF568E81C","Adaab Hyderabad Indian & Pakistani Restaurant","Sydney","Inner West","2042","260","0.00","260","1/04/26","Brianna Quinn"
"F2B57370-0A99-4234-B1BD-86F039626B59","Sal's Authentic New York Pizza - Exhibition Street","Melbourne","Melbourne City","3000","258.75","0.00","258.75","1/04/26","Aaron Pantazis"
"3FB75480-14CC-43F2-BA12-17A959CCE637","Sammy's Diner","Canberra","Belconnen","2617","257.5","0.00","257.5","1/04/26","Lukas Symonds"
"C091BB38-5843-410F-9808-1377D072A29B","The Taste of Village","Sydney","Strathfield","2137","257.5","0.00","257.5","1/04/26","Sam Pundol"
"B758F01A-65D6-45B0-8D39-EA30BF5F77A8","Sweet Soon Chinatown","Adelaide","Adelaide City","5000","256.25","0.00","256.25","1/04/26","Gabriella Szabo"
"130AA030-F99E-447A-AFEB-A9B4F8A2E187","Soho Sushi","Melbourne","South Melbourne","3183","0","256.25","256.25","1/04/26","Orel Cohen Berenson"
"3E2748D1-2E19-46E0-8E96-66C9775BE483","Yankee's Burger Bar - Mile End","Adelaide","North Adelaide","5031","265","-10.00","255","1/04/26","Gabriella Szabo"
"F5678563-FD07-4DE0-A4DE-A11C6E019B49","The Chippo Hotel","Sydney","Sydney City","2008","253.75","0.00","253.75","1/04/26","Jordan Wellard"
"CC190BC3-1ADD-45CB-9230-39F1E7D6E2B5","Samy’s Curry House","Perth","East Victoria Park","6101","252.5","0.00","252.5","1/04/26","Jai Richards"
"319EDD2A-A2AD-4B6B-86B8-AE82A700569E","Skye Lounge","Sydney","Strathfield","2134","252.5","0.00","252.5","1/04/26","Sam Pundol"
"69CA4CC6-4389-4492-A3F8-AD2A7DE00DF1","Jacoby's Tiki Bar","Sydney","Inner West","2042","251.25","0.00","251.25","1/04/26","Elliot Rayment"
"783DA593-8A9E-4F33-88F6-C2E24EBB54CD","GolGappa Indian Street Food - Lawnton","Brisbane","Moreton","4501","250","0.00","250","1/04/26","Mark Savaille"
"CD6E2066-DA48-4B04-BEF6-992B122EE527","Filo & Meli Greek Bakery Cafe","Melbourne","Hawthorn","3122","248","0.00","248","1/04/26","Nicole Orr"
"1088E2FF-26AE-4E83-92BF-5954124FCEB5","The Original Pancake Kitchen - Port Adelaide","Adelaide","Northern Suburbs","5015","247.5","0.00","247.5","1/04/26","Elodie Fitzsimmons"
"E0E98E49-F8D8-436A-96C3-8B4BAD9DD9D6","Greenstreat - Brisbane CBD","Brisbane","Brisbane City","4000","247.5","0.00","247.5","1/04/26","Matthew Behan"
"B3B51C4B-ADF7-443B-82B2-D1858AA52E39","Patio @ Putney","Sydney","Ryde","2112","246.25","0.00","246.25","1/04/26","Nader Masrour"
"B76C95C6-823F-4F9F-823F-43FF63265342","Tio's Cerveceria","Sydney","Darlinghurst","2010","245.625","0.00","245.625","1/04/26","Elliot Rayment"
"A9CCA3FE-C331-4435-8ED8-271458F488C7","Gavroche","Sydney","Sydney City","2008","245","0.00","245","1/04/26","Elliot Rayment"
"EDD76FA0-468B-4766-A75D-FDB6CED4ADF7","San Churro - Surfers Paradise","Gold Coast","Central Area","4217","240.25","0.00","240.25","1/04/26","Pippa Keddie"
"07A54244-3FBC-4F70-A83F-8568C5616439","Arcade Bar - Sydney","Sydney","Sydney City","2000","239.375","0.00","239.375","1/04/26","Elliot Rayment"
"C0B7AD8B-07A7-4C0E-A9AE-EA7E46BE3B1C","Gozleme King - Docklands","Melbourne","Melbourne City","3008","238.125","0.00","238.125","1/04/26","Jay Franklin"
"7588B3DA-1440-49B4-8D03-AD837AA091C0","Enuf Burger Bar Adelaide","Adelaide","Glenelg & Brighton","5045","238","0.00","238","1/04/26","Gabriella Szabo"
"C3EF6671-DD07-4C92-A280-F03E53755984","The Fox Hole","Sydney","Sydney City","2000","235.938","0.00","235.938","1/04/26","Elliot Rayment"
"DDF19C76-0E7E-4C30-A77B-9A71735FDDDC","Subway - Brisbane Airport","Brisbane","Moreton","4008","232.5","0.00","232.5","1/04/26","Jessie Helyar"
"20D72E29-6260-463B-BD6C-6F090C3C068E","Pattysmiths - Strathpine","Brisbane","Moreton","4500","232.5","0.00","232.5","1/04/26","Mark Savaille"
"646E0EB2-64DF-40A1-B5F5-D5CC5D2D0B01","Ghumti Kitchen","Sydney","Rockdale","2218","232.5","0.00","232.5","1/04/26","Brianna Quinn"
"64880857-C4FA-4145-AB93-CCA66C99F19B","Pounding Rice Bowl","Melbourne","Melbourne City","3000","232.5","0.00","232.5","1/04/26","Tom Mcgay"
"947ECA04-6C13-1169-FFBB-F045F8232800","Old Man Pho QV","Melbourne","South Melbourne","3004","232.5","0.00","232.5","1/04/26","Jay Franklin"
"E9858CF2-784E-4CBC-B26B-67D97065EAD3","Asahi Sushi","Melbourne","South Melbourne","3205","232.5","0.00","232.5","2/04/26","Tania Marinopoulos"
"25157617-AECD-4785-BAF2-EDFEAD7DF499","Yamas","Melbourne","Melbourne City","3006","232.5","0.00","232.5","1/04/26","Tom Mcgay"
"02B6D672-97DE-4B63-B63B-E82C9C589B98","Richmond Republic","Melbourne","Richmond","3121","232.5","0.00","232.5","1/04/26","Jay Franklin"
"9F2B84FE-A389-4A4D-A496-28F8B4EC8941","Subway - Clayfield","Brisbane","Outer Brisbane","4011","232.5","0.00","232.5","1/04/26","Pippa Keddie"
"653A0474-5B51-4B61-B066-E57AF49FCCB0","Kung Fu Kitchen - Auburn","Sydney","Parramatta","2144","232.5","0.00","232.5","1/04/26","Nader Masrour"
"9E818E86-5297-4172-863F-62A39B1CF336","Taste of China","Melbourne","Melbourne City","3000","232.5","0.00","232.5","1/04/26","Tom Mcgay"
"7FD4F5EC-E8AB-4110-A810-78A9B03CD0D7","Bru & Bakes","Adelaide","North Adelaide","5086","232.5","0.00","232.5","1/04/26","Elodie Fitzsimmons"
"002BF25A-86CC-46C5-AEF9-2ED932607FA6","Frankie Brown","Brisbane","Outer Brisbane","4051","231.5","0.00","231.5","1/04/26","Pippa Keddie"
"DF897FBA-0F1E-4FAD-8C15-AE4874121E73","Mama Made Roti","Sydney","Bondi","2026","230.625","0.00","230.625","1/04/26","Jordan Wellard"
"8463A08C-B276-4DD8-AD24-F15932DEAA23","Caffeine Co","Melbourne","South Melbourne","3205","230","0.00","230","1/04/26","Orel Cohen Berenson"
"D465152C-EE30-4307-A5D6-0FF5103F5385","Hungry Pizza","Sydney","Chatswood","2064","230","0.00","230","1/04/26","Jasmine Jung"
"B07D013A-D2B3-4297-98D7-BAA27170385E","Taste Of Rome - Clontarf","Brisbane","Redcliffe","4019","230","0.00","230","23/04/26","Mark Savaille"
"52C0F641-1E32-4803-B7C8-E6A6391B9BFC","Gallery Pizza & Pasta Bar","Melbourne","South Melbourne","3141","230","0.00","230","1/04/26","Tania Marinopoulos"
"AC27C0BF-B6E0-11EC-8A7B-0A494011F1FC","Criniti's - Parramatta","Sydney","Parramatta","2150","229.688","0.00","229.688","1/04/26","Tom Mcgay"
"F4DB80BD-E3A6-4626-A31B-B4E299425F48","Criniti's - Castle Hill","Sydney","Castle Hill","2154","229.688","0.00","229.688","1/04/26","Tom Mcgay"
"78EDB390-2D88-41E4-B6CB-6FCE0BB47420","Pizza Miltonio West End","Brisbane","South Brisbane","4101","135","92.50","227.5","1/04/26","Matthew Behan"
"B7067ABD-62E2-491B-A776-F95E57D7BAA9","Cafe Fellini","Adelaide","Adelaide City","5006","227.5","0.00","227.5","1/04/26","Gabriella Szabo"
"5746525D-A92F-4758-AB1A-6492A052680B","Kissed Earth","Sydney","Bondi","2026","225.75","0.00","225.75","1/04/26","Jordan Wellard"
"A4689A97-B3C2-4AD1-A293-DAFD0A515B24","Yetenbi Ethiopian Restaurant","Melbourne","Yarraville","3011","225.625","0.00","225.625","1/04/26","Tom Mcgay"
"77C9D2D9-5579-427A-8D0B-FF178066FAF7","Thuan An","Melbourne","Footscray","3020","157.5","68.00","225.5","1/04/26","Tom Mcgay"
"22CFE762-A8C2-4ED6-A4BC-2350045FF345","Criniti's - Carlton","Melbourne","Fitzroy","3053","36.25","185.44","221.688","2/04/26","Tom Mcgay"
"E0A33C82-FB6D-440E-8005-0447262617D5","Rock Paper Scissors - Port Melbourne","Melbourne","South Melbourne","3207","92.5","128.75","221.25","1/04/26","Tom Mcgay"
"F6AC8323-7391-4990-B58A-616C269F88F0","The Bayou","Melbourne","South Melbourne","3181","221.25","0.00","221.25","1/04/26","Tania Marinopoulos"
"4E080354-6BF8-405F-8595-8193891E7C2A","Rosemont Hall","Adelaide","North Adelaide","5082","218.75","0.00","218.75","1/04/26","Gabriella Szabo"
"060B1194-3751-4301-A8F5-E73F686C1A09","David Jones - Restaurant","Sydney","Sydney City","2000","217.5","0.00","217.5","1/04/26","Elliot Rayment"
"01485B8A-5917-4368-BE2D-3565C8A8431C","Chargrill Charlie's - Sylvania","Sydney","Cronulla","2224","0","216.63","216.625","NA","Elliot Rayment"
"BA8D86F4-A917-466D-AA9F-0AE69D2B2502","Chargrill Charlie's - Marrickville","Sydney","Inner West","2204","0","216.63","216.625","NA","Elliot Rayment"
"C10EB15A-C074-4C30-8F0D-61E53BE9BA11","Lemak Kitchen and Bar - Woolloongabba","Brisbane","South Brisbane","4102","216.5","-0.38","216.125","1/04/26","Matthew Behan"
"72ED7604-1AC3-4CC5-83B0-A7AA3CAD0B6D","Moon Dog Doglands (Jungle Room)","Melbourne","Melbourne City","3008","216","0.00","216","1/04/26","Tom Mcgay"
"9DB66352-CF41-490C-B8DB-43133C913493","Black Rhino Hotel","Adelaide","Adelaide City","5006","215","0.50","215.5","1/04/26","Gabriella Szabo"
"99BE2FCC-F064-4241-A072-028F02F7B480","The Carlisle Hotel & Distillery","Perth","East Victoria Park","6101","214.5","0.00","214.5","1/04/26","Jai Richards"
"26382835-3F92-420C-96A6-46A26C2792BB","Mamasaan","Sydney","Bondi","2026","214.25","0.00","214.25","1/04/26","Jordan Wellard"
"C2E300DE-5A6B-419B-9B82-69F67B4CACD6","Arthur's Pizza - Glebe","Sydney","Balmain","2037","212.5","0.00","212.5","1/04/26","Jasmine Jung"
"8797A548-F5D3-47BA-97E3-AB016A9D159F","China Bar - Midland","Perth","North East","6056","212.5","0.00","212.5","1/04/26","Libby Egan"
"10A51222-8F5E-47B3-B161-858515BC8E43","Lord of the Fries - Flinders Station (Corner of Elizabeth Street)","Melbourne","Melbourne City","3000","212.5","0.00","212.5","1/04/26","Cameron Landis"
"769EDA9A-8286-45DC-917F-EF20A448C3E1","Jasmin 1 - Newtown","Sydney","Inner West","2042","211.75","0.00","211.75","1/04/26","Nader Masrour"
"84B9CF86-FB2E-4F53-998F-772D6E6BB341","Incafe","Sydney","Sydney City","2000","211.25","0.00","211.25","12/04/26","Elliot Rayment"
"418A7DE9-EEE2-444C-A230-526E0087E6E0","Slaps","Sydney","Sydney City","2008","209.375","0.00","209.375","1/04/26","Elliot Rayment"
"2EC36832-77CD-4820-A3E7-DBE94F6A452F","Kin Vietnamese Restaurant","Melbourne","South Melbourne","3181","209","0.00","209","1/04/26","Tania Marinopoulos"
"A3BDA213-C4D4-4A02-9B89-9C64C8896B6C","La Vallee","Melbourne","Essendon","3040","255","-47.00","208","1/04/26","Tom Mcgay"
"90F3CF04-3EDD-4AA4-B9C6-A1502205236D","4 Mates Burgers - Bassendean","Perth","North East","6054","207.5","0.00","207.5","20/04/26","Jai Richards"
"68599CCC-7FC4-4D55-907B-D0D3376A77EB","Magic Momo Kafe - West Footscray","Melbourne","Yarraville","3012","206.875","0.00","206.875","1/04/26","Tom Mcgay"
"CDEE0047-8EF3-442D-B406-BC14319BAC88","Darling & Co","Brisbane","Brisbane City","4064","206.25","0.00","206.25","1/04/26","Matthew Behan"
"1B9D4DC7-A83B-48F5-B39C-52F9FBC5093D","The Rise Cafe Bar & Restaurant","Perth","Perth City","6004","206","0.00","206","1/04/26","Jai Richards"
"F00A4D58-C948-471C-85E1-4679EEFE4D20","Elena's Ristorante","Sydney","Castle Hill","2153","232.5","-27.50","205","1/04/26","Sam Pundol"
"5F51F9E9-F02B-4B51-A434-C28E93DA8BD1","Wok & Wild","Perth","Perth City","6000","202.75","0.00","202.75","1/04/26","Libby Egan"
"B5A73560-8BA8-45EA-96A7-60E5ED9A30DC","Spice Aura","Brisbane","Springfield Central","4300","202.5","0.00","202.5","1/04/26","Jessie Helyar"
"49EFDAD6-D556-43B4-8F90-5ACFA2029628","Chilli Padi - Docklands","Melbourne","Melbourne City","3008","201.5","0.00","201.5","1/04/26","Tom Mcgay"
"64D3F766-613E-4AFD-AC76-947CCD99E850","ILKA Beach Cafe & Bar","Sydney","Bondi","2026","201.25","0.00","201.25","1/04/26","Brianna Quinn"
"0F37E395-4D07-4323-A128-5AE30D4BF028","Amber & Ale","Melbourne","Caulfield","3204","200","0.00","200","6/04/26","Orel Cohen Berenson"
"DADF1AE4-59C6-4B7A-8E73-D6C7BD5EBB58","Fatboys Phillys - CBD","Melbourne","Melbourne City","3000","124","76.00","200","1/04/26","Jay Franklin"
"0BC13028-2110-4A07-BBB0-718FF5B915B9","The Light Brigade","Sydney","Eastern Suburbs","2025","200","0.00","200","1/04/26","Elliot Rayment"
"5C911228-E070-4C71-AA9A-DE409FACDE4E","Rose of Australia","Melbourne","Yarraville","3016","200","0.00","200","3/04/26","Tom Mcgay"
"A5045FD0-29B3-4614-A697-4ABDA64A2F20","Fatboys Phillys - Docklands","Melbourne","Melbourne City","3008","124","76.00","200","1/04/26","Jay Franklin"
"D5371471-F531-4DB9-8E3C-F83AF2B21F75","Bar 83 at Sydney Tower","Sydney","Sydney City","2000","198.75","0.00","198.75","1/04/26","Elliot Rayment"
"4FAC2D2B-6C8B-4E2A-966D-4DC178247DFE","Yumm!","Brisbane","Moreton","4500","198.75","0.00","198.75","1/04/26","Jessie Helyar"
"1D33E6A0-948F-40F4-88BF-71A7BBD7D830","de' Loca Fusion","Canberra","North Canberra","2602","198.5","0.00","198.5","1/04/26","Lukas Symonds"
"A940586D-ACC2-4A75-9CCD-6797BC975A89","New Wind","Melbourne","South Melbourne","3181","197.25","0.00","197.25","1/04/26","Tania Marinopoulos"
"D17917A6-3295-41B3-B4AB-57352C2BFDBC","Burgertory - Braybrook","Melbourne","Footscray","3019","195.5","0.00","195.5","1/04/26","Aaron Pantazis"
"8B4F3A5B-BF7A-4C63-883E-807FA4C698F4","Vivo 78","Sydney","Darlinghurst","2010","195.312","0.00","195.312","1/04/26","Jordan Wellard"
"B81C9B1E-6A75-45EE-8DAB-ED2AC7596FF3","Lickits - Newtown","Sydney","Inner West","2042","194","0.00","194","1/04/26","Nader Masrour"
"50867D93-895E-4664-860B-32F6C93483AE","Dawg Boys - Murrumba Downs","Brisbane","Murrumba Downs","4503","193.75","0.00","193.75","1/04/26","Mark Savaille"
"0D012E37-5086-461B-B540-C2E2CAE349A8","Fish's Seafood Market","Brisbane","Brisbane City","4005","192.5","0.00","192.5","1/04/26","Matthew Behan"
"60E465FC-5600-4894-AC1C-31BB2DE4497D","Squiseato Dining - Pacific Fair","Gold Coast","Central Area","4218","191.875","0.00","191.875","1/04/26","Jessie Helyar"
"E52A8FDD-0C51-4016-BCB3-DF86AFC61D4B","Viet Thai Culture","Gold Coast","Central Area","4217","191.25","0.00","191.25","1/04/26","Pippa Keddie"
"55424EF1-A1D4-4729-9084-235DDE2ACF65","Gaga Noodle","Sydney","Parramatta","2150","191","0.00","191","1/04/26","Nader Masrour"
"6B5F49E4-4AE1-4B74-98B1-3A6E23BC65AC","Le Bajo Milkbar","Melbourne","Essendon","3051","190","0.00","190","1/04/26","Tom Mcgay"
"90D3CFB4-0A71-4D07-9BD9-0E5419ED76F3","Zamzam Kitchen","Melbourne","Essendon","3031","189.375","0.00","189.375","1/04/26","Tom Mcgay"
"227D1B2B-EC6A-4563-9855-9685B498D6CD","The Flaming Galah - Freo","Perth","Freemantle","6160","188.75","0.00","188.75","1/04/26","Libby Egan"
"A6C57C23-10E1-4874-B5D0-C44506D65886","Modern Curry","Melbourne","Melbourne City","3008","187.5","0.00","187.5","1/04/26","Jay Franklin"
"7F3BED2D-6AC3-476F-83DD-70DD702482B7","Yogurbella","Sydney","Botany Bay","2036","187.5","0.00","187.5","1/04/26","Josephine Fatorma"
"3E7DFE6A-980F-4F01-A85B-2BFF5D90D9A3","China Bar - Northbridge","Perth","Perth City","6003","187.5","0.00","187.5","1/04/26","Libby Egan"
"084F96B8-6AE1-4261-BC99-106A3259E3B0","Viet Harmony - Flemington","Melbourne","Essendon","3031","186.25","0.00","186.25","1/04/26","Tom Mcgay"
"888E5E4E-A042-4427-94EE-472A7BFB7705","Eastside Nutrition","Melbourne","Hawthorn","3125","186.25","0.00","186.25","1/04/26","Nicole Orr"
"00B4D810-EB95-4265-AABE-3C3656634FF4","Hashtag Burgers and Waffles - Ashgrove","Brisbane","Northgate","4060","185.75","0.00","185.75","1/04/26","Mark Savaille"
"FD120800-BAE0-440C-B913-99BE57D19C8F","Top BBQ & Seafood Restaurant (Yum Cha)","Sydney","Dee Why","2099","185.5","0.00","185.5","1/04/26","Jasmine Jung"
"C371891C-16C8-40A5-9C30-BF126F69B7F4","Il Locale Pizzeria - Subiaco","Perth","Claremont","6008","185","0.00","185","1/04/26","Libby Egan"
"17AAE24B-B8FE-4E8C-BF90-43FBD3C37673","Il Locale Pizzeria - Stirling","Perth","Scarborough","6021","185","0.00","185","1/04/26","Libby Egan"
"58EBAA5A-113E-4BA7-A3D3-1F71E75532F9","Crazy Tony's Pizza","Sydney","Botany Bay","2020","182.5","0.00","182.5","1/04/26","Josephine Fatorma"
"A685076D-EA27-4B92-9A3B-310DCCDED804","Shore Beach Club Manly","Sydney","Manly","2095","182.5","0.00","182.5","1/04/26","Jasmine Jung"
"C2453062-2C6F-485C-84A5-61860CF245F4","Little Mason - South Perth","Perth","Victoria Park","6151","180","0.00","180","1/04/26","Jai Richards"
"D7CC0C4F-CAB7-4BE1-83D0-06AA2D168A4A","Pamana - Filipino Restaurant","Sydney","Chatswood","2067","216.875","-37.50","179.375","1/04/26","Sam Pundol"
"B37B2097-F990-461B-8996-7B30551EA56D","Tikka Junction Cafe & Restaurant","Brisbane","Heathwood","4075","0","178.75","178.75","NA","Aaron Pantazis"
"021DFCE7-3C44-4B1F-9B46-2AB56337AF47","Table and Tales - Collaroy","Sydney","Dee Why","2097","178.25","0.00","178.25","1/04/26","Jasmine Jung"
"1D39ABEA-4F1E-4BA3-B43A-D279B305E5F9","Burrito Bar - Griffin","Brisbane","Griffin","4503","177.5","0.00","177.5","1/04/26","Mark Savaille"
